userName,score,at,content
Pengguna Google,1,2024-04-17 13:51:42,"ini game knp si, mending main FF jaman dulu, dulu game ny ga terlalu buruk eh makin di update eh malah makin buruk kualitasny, banyak bug,1. Bug damag 2.ngeframe+patah-patah 3. Pas ada musuh eh tiba² musuhnya ngilang dan lain lain ada apa dengan mu Garena, lebih mentingin ifen daripada kualitas, sumpah kecewa banget aku sama ini game dan pihak Garena. Gw saranin sih mending jangan download ini game entar nyesel (bagi yang merasa)"
iqbaal,5,2024-04-17 12:12:37,"Nice game, saya ada rekomendasi untuk fitur kedepannya kenapa tidak mencoba untuk memperbanyak fitur grafik supaya lebih ringan saat dimainkan di hp dengan spek yang rendah, seperti menurunkan resolusi texture, menghapus efek atau menurunkan kualitas efek in game, dll. Semoga rekomendasi fitur ini bisa di terima dan di wujudkan untuk patch kedepannya👍👍"
Pengguna Google,3,2024-04-17 08:50:04,"Game ini bagus sebenernya bisa memberikan kesenangan pemain dengan cara peperangan terus menerus dalam 10 menit,tetapi ada satu bug yang dari 2019 itu tidak diperbaiki sama sekali yaitu bullet delay jadi ketika player terkena kill padahal dihp dia sudah masuk coverran tapi masih terkena hit atau kill, sedangkan dihp yang mendapat kill itu belum masuk coverran. Ini bug dari dulu ngak dibenerin. Kasian yang kena delay itu."
Pengguna Google,4,2024-04-17 08:47:09,Game ini sangat berguna sekali tapi tolong diperbaiki karena sering terjadi bug apa lagi bug love² saat kita gunain launcher. Dan apalagi bug mobil dan sering terjadinya bug adalah bug damage sekian dari saya jika ada kurang dan kesalahannya kami mohon maaf.
Pengguna Google,5,2024-04-17 06:11:55,"Ini game udah bagus banget, bahkan aku udah main dari 2020 masih ga bosen. Cuman, ada banyak banget bug bug yang bikin ngeselin kayak jaringan tiba tiba kuning padahal bagus jariangnya, trus juga bug damage ke musuh, udah di damage in berkali kali bahkan kena kepala sampe aim merah musuhnya ga mati. Itu aja bug yang ngeselin tolong di perbaiki ya,, makasih🙏"
Pengguna Google,5,2024-04-17 05:08:33,"Game nya bagus banget,cocok buat hp yang standar. Tetapi untuk game nya ada juga sedikit minus, jaringan tiba tiba lag padahal jaringan nya stabil aja, terus bug tembus glowal, untuk ke depan nya diperhatikan lagi. Dan setiap update gitu gitu aja cuma lobby nya aja yang berubah,saran saya kalau update bug nya di perbaiki terus penampilan lobby dan update yang lain di bagusin agar tidak bosan secara terus menerus. Dan saran juga ketika player lagi main cs atau br random tim dan musuh harus imbang"
Pengguna Google,4,2024-04-17 04:53:55,"Gamenya udh bagus,tapi tolong perbaiki bug demagenya. Soalnya pas nembak, musuh nya nggak knock padahal aimnya udh lebih dari darah musuh.dan tolong perbaki jaringan yg suka ngelag, sesuaiin dengan jaringan aslinya supaya honor score tdk menurun akibat jaringan yg ngelag. Itu sj yg ingin sy sampaikan.Terimakasih"
Pengguna Google,4,2024-04-17 03:41:20,"Gamenya udah bagus, cuman masih sering ada bug damage. Misalnya kita nembak musuh, namun darah musuhnya kayak nggak kurang padahal aim juga udah ada merahnya. Giliran musuh yang nembak, kita mudah banget matinya. Tolong di perbaiki lagi ya development, juga untuk sistem teleport itu hapus aja kalo bisa. Dan bug jaringan yang sering naik/ngelag itu perbaiki sekalian ya. Sekian terimakasih..."
Pengguna Google,3,2024-04-17 00:03:57,"Gamenya udah bagus tapi ada beberapa bug seperti bug damage bug sinyal, tapi bug sinya tak tau itu bug atau bukan, kalo mau dibilang bukan bug, anehnya kalo ketemu musuh/war, sinyal merah, bukan sekali 2kali tapi berkali2 saya mengalami ini, dan untuk bug damage ini ngeselin sih jujur, jelas bgt diCS rank, damage saya sudah masuk ke musuh tapi tidak knock, justru saya yg knock, pas saya liat HP musuh masih full sedangkan damage masuk, tolong difix bugnya pihak garena"
Pira,5,2024-04-15 04:01:27,"Bagus sekali,namun ada bug yang sedikit aneh yaitu ketika menembak musuh menggunakan senjata apapun lalu sudah aim merah tapi musuhnya belum mati dan juga kendaraan transparan,(hanya menampilkan rodanya saja.)"
ceptiiee arewad channel,4,2024-04-15 00:44:15,Game nya udah bagus tpi ada yg bikin kesal kadang pas main cs itu aku masuknya itu lama dan juga pas ditengah main tiba tiba lag 999+ padahal Wifi-nya baik juga jalan sendiri loncat sendiri itu semuanya tolong dikurangi bug bug nya dan yg aku kasih tau diperbaiki ya tolong sekali lagi 🙏😓
Pengguna Google,5,2024-04-13 11:35:48,"Game ini sangat bagus,tapi tolong perbaiki bug skin senjata dan bundle musuh yg gk keliatan sama kita padahal udah download data dan grafik ga smooth,tolong perbaiki soal nya banyak player yg mengalami hal tersebut dan banyak player yang merasa kecewa padahal udah download semua tapi penampilan musuh sama teman masih kayak bot,mohon di baca🙏"
Pengguna Google,5,2024-04-10 16:26:03,"Untuk free fire cukup baik untuk device yang ramnya 3 namun sedikit frame ketika memasuki pertempuran, tpi menurut saya okelah, tpi free fire masih memiliki sedikit bug, ketika bangunan rumah belum ke render tiba-tiba karakter saya tengelam dan tereliminasi mohon untuk devlop untuk memperbaiki bug ini Terima kasih."
Pengguna Google,1,2024-04-10 12:18:27,"Ada banyak hal yang mau saya kritik dari segi gamepalay,sinyal,dan bug saya sudah lama main game ff tapi masih banyak bug yg sya temui seperti tiba² masuk ke dalam tanah,dan turun dari mobil tiba² pindah ke tempat lain lama² aku pusing selalu jumpa bug beginian dan juga dari sinyal.sinyalku sdh bagus tapi tetap saja ngelag parah, pingnya 17 padahal, tapi mengapa bisa begitu GARENA. Mohon lebih diperhatikan kembali garena, untuk saat ini aku akan memberikan bintang 1 dulu sekian terima ksih"
Pengguna Google,1,2024-04-07 14:33:43,"suka ngelag ihh, padahall handphone ku masih kuat. kadang pas mencet buat jalan, suka ngelag ngelag gitu. dan masih banyak lagi, wifi bagus epep nya malah ngelag, di lobby sama pas login ke game gabisa pake wifi, pas dalem game bisa pake wifi. gak jelas"
Pengguna Google,3,2024-04-07 05:40:10,"Saya memberi rating rendah karena saya ingin mengkritik soal jaringan Mohon maaf jika ini membuat nama baik game rusak,maksud saya ingin meminta kepada garena untuk menangani masalah jaringan,pada jam 11-14 ketika saya main, itu terkadang jaringan naik terus, padahal jaringan saya Full, terkadang juga ada bug damage membuat saya merasa kesal. Sudah di teken tombol nya tapi musuhnya gak mati"" , jadi untuk itu diminta(perbaiki) masalah jaringan dan Bug damage sekian terimakasih"
Pengguna Google,2,2024-04-06 21:34:20,"Tolong admin diperbaiki lagi terutama pada sinyal/Ping ketika bermain selalu tinggi sehingga tidak nyaman ketika bermain, dan tidak ada batas/waktu pada mode yg kita pilih. untuk game ini cukup bagus namun terkendala pada jaringan serta bug dalam game, lag game burik sinyal 4g tetep lag loll lawak burik"
ice biru,1,2024-04-05 06:04:20,"Untuk developer saya minta maaf telah memberikan rating b1 dikarenakan kalo saya lagi main itu sering banget bug damage,bug damage itu apa?bug damage adalah ketika kita nembak musuh aim nya masuk semua, tetapi darah musuh tidak ngurang sedikitpun.maka untuk developer saya minta tolong bug bug yang bikin kita semua kesal segera untuk diperbaiki, demikian pesan dari saya kalo ada perkataan yang kurang baik mohon untuk dimaafkan,sekian terimakasih 🙏🙏🙏"
Pengguna Google,3,2024-04-04 22:18:15,"Gamenya udah bagus tapi ada beberapa hal yang harus di perbaiki, 1.bug jaringan,padahal jaringan bisa bisa aja di game lain kecuali,ff 2.patah patah 3.pas hari ini aku mainin game nya tiba tiba putih semua cuma ada tulisan starting.. aku ga tau ini knp , kejadiannya udah 2x terjadi yang pertama masih bisa masuk trs yang ke dua ga bisa masuk. Untuk sementara bintang 3 dulu,soalnya yang lainnya masih bagus ,contoh item nya banyak."
Pengguna Google,1,2024-04-02 15:55:46,"Beberapa bug yang ada di game free fire yang belum diperbaiki oleh Garena 1. Bug tembus glow walls, walaupun gw udah ngeluarin glow walls sebanyak mungkin tetep masih aja kena hit sama musuh 2. Bug tombol tembak, kadang bisa nembak kadang juga ga bisa nembak 3. Bug damage, meskipun gw udah ngehit musuh tapi musuhnya masih sehat walafiat 4. Bug hit box, walaupun gw udah didalem rumah duluan tetep aja gw masih kena hit sama musuh, padahal musuhnya gak ada kendala jaringan sama"
Pengguna Google,4,2024-03-31 16:58:51,"Gamenya udah bagus, menurut saya pribadi ini game cocok buat waktu luang dan santai ,dari segi gamplay tidak terlalu sulit dan mudah dipahami ketika ada item baru.masukan mungkin di ivent ,perbanyak ivent gratisan seperti dulu ,untuk karakter tambah lagi slot skillnya karena udah banyak karakter tapi yang di pake skill itu itu Mulu. terimakasih udah menemani saya dari 2019.love"
Pengguna Google,5,2024-03-31 08:55:48,"Game nya udah bagus, skinnya juga banyak dan map nya seru seru. Tapi satu bug yang kadang tuh mengganggu banget, yaitu bug damage.. Kalau ketemu sama musuh pasti sinyal jelek, giliran udah mati sinyal malah bagus, gak nyangkut sedikitpun. Itu aja sih kalau kataku.. tolong segera di perbaiki.. Sekian terima gaji.. Semangat terus garena💗"
Gaza Hakam,4,2024-03-30 04:16:32,"gamenya menarik dan menyenangkan tetapi saran saya ketika dekat mobil bisa pake glowooll , ketika saya sdh nabrak selalu tertembak karena efek melambat. lalu yg kedua adakan notifikasi whisper dari teman, karena ketika kita diajak oleh teman untuk mabar/spar tidak terlihat ,ketika dia whisper. segitu aja mungkin dan untuk bug nya boleh lebih diperbaiki lagi"
Pengguna Google,3,2024-03-29 06:04:35,"Ya free fire ini bagus sih , tapi semakin di update semakin jelek jaringan nya tolong lah ya jaringan di betulin dikit soalnya pas kita lagi asik main terus jaringan nya ngeleg jadi gk bisa gerak jaringan tuh 999+ mulu , mohon di perbaiki 🙏 . Rekomendasi dari saya , yah sebaiknya garena mengeluarkan senjata baru yaitu snipers, snipers nya kalau bisa yah sekali tembakan tuh musuh dah mati atau bisa di bilang senjata ini tuh lebih kuat dari pada snipers lain seperti, AWM,M82B, KAR , dan lain"
Pengguna Google,4,2024-03-25 16:34:39,"Game nya udah oke sih, matchmaking nya juga udah lebih optimis lah... Tapi tolong untuk grafik smooth/standar itu skin skin senjata dan emote musuh/teman kok gk keliatan ya? Padahal dulu masih bisa? Apa karena device yang kurang tinggi apa gimana? Tapi tolong lah klw grafik smooth itu bisa keliatan skin nya supaya kami user DEVICE LOW bisa ngerasain juga ngeliat skin musuh, biar main gk ngebosenin... Udah itu aja makasih👍😀 Salam Booyah!"
ItzKas,3,2024-03-25 05:45:10,"Ada sedikit kendala pada update kali ini, bukan cuma kali ini aja bahkan berkali kali, saat bermain solo rank, kadang kita dapat musuh yang kadang dibawah rank kita kadang jauhh lebih tinggi daripada rank kita, jadi tolong Garena di perbaiki, biar sepadan gitu musuh sama temen rank nya. Kadang juga ngeselin :)"
Fitri Handayani,3,2024-03-24 10:40:59,"GAMEnya udh 👍. Tpi yg bikin gk masuk akal. Masak ia perang ad yg bisa lompat naik atap rumah. Lari bisa cepat,tpi cepatnya gk normal. Klw bisa pergerakkannya di buat normal. Jdi seru peperangannya. Klw ad perbedaan gitu yg ad malah lucu. Tpi klw GAMEnya udh sip👍 kok."
Pengguna Google,2,2024-03-24 00:19:23,"Semakin lama semakin buruk grafik nya, kalau dulu pakai grafik serdahana aja masi bisa liat skin sejata musuh tapi sekarang bukan hannya skin senjata musuh gak bisa dilihat, emot juga gak bisa dilihat kalau pakai grafik sederhana... Jadi tolonglah grafiknya di buat kayak dulu lagi biar bisa bertarung dengan bergaya gitu..."
Pengguna Google,1,2024-03-22 15:10:27,"Sampah, tidak ada improve sama sekali. Malahan ff versi yang lama lebih bagus. Mohon garena lihat apa yng tdi harapkan downloaders. 1. Bug damage tak pernah di fix 2. Masalah jaringan yang makin memburuk Tolong dua point diatas adalah point yang paling wajib diperbaiki"
Pengguna Google,3,2024-03-21 22:49:53,"saya kasih bintang 3 dulu lah min, saya ngasih bintang 3 itu karna saya ngga bisa melihat skin baju dan senjata musuh, padahal saya pake grafik standar kadang"" ultra, itu semua mungkin karna device saya kentang/ram sedikit, tapi saya minta tolong min lihatin skin baju dan senjata musuh biar mainnya tambah enak dan bersemangat!!"
Chelsea Hana,4,2024-03-21 08:37:40,gamenya bagus dan hd juga tapi ada bug bug nya itu sayakan sudah level 28 tapi pas main br ranked itu baju musuh nya itu bot semua sedangkan punya temen saya yg level 20 an aj bisa keliatan skin musuhnya tapi punya saya tidak semoga bisa diperbaiki bugnya ya🙏🏻😔😭🥺
Salwa Nadila,2,2024-03-21 08:31:35,"Plis Garena kalo kasih event gratis tuh yang bener dikit, kita semua sebagai player free fire kecewa, aku udah nunggu dari waktu yang lama buat nunggu SG 2 gratis, tapi pas udah di keluarin malah disuruh misi, katanya mabar tau waktu tapi karenaEvent ini kita nyelesain nya sampe lupa waktu!!, saran : kalau mau yang kasih gratisan minimal pertimbangin lebih mudah jangan terlalu sulit kalo mau pakai misi"
Pengguna Google,1,2024-03-20 14:26:03,Game nya burik setiap main selalu masalah jaringan padahal jaringan saya sudah bagus tp gak main terus karena masalah jaringan emang dasar nya game burik makin lama makin berat Event SG 2 gratis misinya sulit apa lagi waktunya cuma 10 lagi emang gitu Garena ga sebaik dulu
gus ade,1,2024-03-20 11:00:25,Tolong kepada developer/Garena kanapa pada saat saya bermain sinyal nya ngeleg terus padahal sinyal saya bagus dan stabil. kalo belum bertemu dengan musuh sinyalnya masih di angka 75an tpi kalo sudah ada musuh atau lagi berperang tiba tiba sinyal nya naik menjadi 876an jadinya saya mati karena ngeleg. Tolong Garena perbaiki bag sinyal ini karena sangat mengganggu😔😔🙏🙏
Pengguna Google,2,2024-03-20 07:27:22,"Game nya bagus, menarik, bisa main squad, duo, dan solo, dan banyak juga pilihan tempat mainnya seperti clas squad, cs rank, barmuda , nextera, Alpine, purgatory, kalahari dan banyak lagi yang lainnya, cuma aku kurang nyaman aja sama bug damage dan juga biasanya jaringan suka ngelag padahal di apk lain lancar"" aja, udah ganti ke WiFi juga tetap sama aja, dan adalagi, proses menginstal nya terlalu lama padahal jaringan stabil gak lelet samsek, dan giliran udah bagian menginstal tiba"" gak bisa."
salwa syakila,4,2024-03-19 08:41:31,"Ku kasih bintang empat karena banyak blgnya contoh: Bug damage dari dulu gak dibenerin, bug jendela masih ada bug , bug tembus gloowall, terus bug gloowal smart throwback GAK muncul, terus bug gloowall di cancel tapi tetep muncul itu bug yang ku ke selingkuh tapi emang seru sih semoga masukannya didenger sama garena."
Pengguna Google,5,2024-03-19 04:50:00,"Grafik memang gk terlalu bagus, tapi in gamenya lumayan serulah. Tapi mohon updatenya tentang kembali ke lobby, diupdate menjadi lebih baik. Contoh kalo kita udah mati pada saat main squad/duo ketika kita kembali kita dapat poin ranknya tanpa hqrus menunggu tim kita mati semua. Sekian mohon diperbaiki"
Pengguna Google,5,2024-03-18 06:30:56,Game ini udah yang paling seru!!!! Apalagi jaman 2020-2021 itu jaman paling menyenangkan!!! . Tapi ada yang ngeselin di mode cs kalau aku kalah di mode cs 1 atau 2 kali musuhnya itu kayak komputer tapi kalo aku menang 1 atau 2 kali musuhnya itu langsung jadi proplayer pepengshut sedangkan tim kita itu langsung jadi komputer itu paling ngeselin padahal mau push ke master jadi susah. Tolong benerin garena
Pengguna Google,5,2024-03-16 06:00:25,"Gem ini Topp banget udah gak 8 bit lagi,tapi aku udah lama main udah level 42 tapi rank nya masih gold,sama silver gegara musuh nya kadang komputer kadang juga musuhnya bertingkat dewa itu saja bikin saya kesel,kadangan juga saat jaringan bagus tapi tetap lemot saat main,tolong di perbaiki yah developer nya saya cinta mati banget free fire jadi tolong di perbagus yah,jika developer nya ngeliat ini terimakasih banget"
Pengguna Google,3,2024-03-10 03:14:43,"Game nya bagus, tapi tolong dong untuk bug nya benerin, kadang bug nya itu sinya tiba tiba ngelag, terus kalo grafik standar atau ultra gak bisa liat skin senjata musuh saya gak tau itu bug atau cuman gimana, tapi tolong untuk garena segera benerin bug nya ya, jangan cuma di baca doang sisanya mah game nya bagus sih cuman itu doang kendala yang tadi saya sebutin yang mengganggu gameplay saya udah segitu doang Terima kasih💀"
Ismail Mail,5,2024-03-06 05:03:04,"Game ini sangat seruh! Lebih menarik karena bisa mabar dengan temen,pacar maupun global tetapi masih sering ada bug yang terjadi terkadang sinyal yang tiba² lag padahl sinyal nya masih sangat setabil dan juga bug musuh berlari menembus Gelooewll, saya mohon pihak garena segera meberbaiki bug yang ada. segitu saja ulasan dari saya sangat disarankan kerena game ini seru"
